Duration,Protocol,Packets,Total Bytes,Labels
115.241508,1,16,4657,2
0.000406,2,2,400,2
0.000352,2,2,400,2
0.018311,1,6,412,2
0.000000,1,1,62,1
1.031767,1,6,366,1
9.032377,1,3,186,1
9.033979,1,3,186,1
9.033909,1,3,186,1
9.032577,1,3,186,1
9.032814,1,3,186,1
9.032723,1,3,186,1
9.032859,1,3,186,1
9.032745,1,3,186,1
9.003869,1,3,186,1
9.032022,1,3,186,1
6.621307,1,8,488,1
3.410854,1,6,366,1
3.410607,1,6,366,1
0.000363,2,2,218,2
0.000260,2,2,400,2
240.368866,1,34,6309,2
0.000270,2,2,400,2
0.000403,2,2,400,2
0.017879,1,6,412,2
0.251604,1,10,1273,1
1.046065,1,6,366,1
8.929988,1,3,186,1
8.901653,1,3,186,1
0.000404,2,2,433,1
0.021263,2,2,334,1
0.000373,2,2,324,1
0.000253,2,2,244,2
0.000269,2,2,280,2
0.217200,1,10,1219,2
0.035513,2,2,225,2
0.000235,2,2,225,2
0.035762,2,2,340,2
0.176260,1,18,7203,2
0.000375,2,2,340,2
0.265860,1,24,6923,2
0.000330,2,2,225,2
0.000167,2,2,225,2
0.000298,2,2,340,2
0.177636,1,18,7203,2
0.000400,2,2,400,2
0.000409,2,2,400,2
0.018130,1,6,412,2
1.032316,1,6,366,1
9.030949,1,3,186,1
9.030944,1,3,186,1
9.030892,1,3,186,1
9.030769,1,3,186,1
9.031286,1,3,186,1
9.030639,1,3,186,1
9.030388,1,3,186,1
9.002257,1,3,186,1
0.000345,2,2,400,2
0.000329,2,2,400,2
0.017930,1,6,412,2
9.034928,1,3,186,1
9.007882,1,3,186,1
0.000405,2,2,400,2
0.000336,2,2,400,2
0.019492,1,6,412,2
8.928976,1,3,186,1
8.929692,1,3,186,1
8.929535,1,3,186,1
0.529266,1,4,244,1
0.000286,2,2,210,2
8.929001,1,3,186,1
8.929163,1,3,186,1
8.929474,1,3,186,1
8.929362,1,3,186,1
8.929549,1,3,186,1
8.901599,1,3,186,1
0.000290,2,2,244,2
0.000337,2,2,280,2
0.221234,1,10,1219,2
0.433989,1,15,2044,2
0.279691,1,16,2649,2
0.553735,1,15,2064,2
0.288398,1,16,2649,2
0.311699,1,16,2677,2
0.000421,2,2,400,2
0.000473,2,2,400,2
0.018359,1,6,412,2
0.250278,1,16,2677,2
10.936109,1,8,488,1
9.033945,1,3,186,1
9.006549,1,3,186,1
0.130199,1,308,279537,2
0.000371,2,2,400,2
0.000428,2,2,400,2
0.020098,1,6,412,2
9.028953,1,3,186,1
9.029046,1,3,186,1
0.529192,1,4,244,1
9.028776,1,3,186,1
9.028626,1,3,186,1
9.028181,1,3,186,1
9.028128,1,3,186,1
9.028124,1,3,186,1
9.029261,1,3,186,1
9.001788,1,3,186,1
0.000431,2,2,400,2
0.000255,2,2,400,2
0.018187,1,7,478,2
3.812137,1,8,488,1
8.930780,1,3,186,1
8.904306,1,3,186,1
0.000277,2,2,244,2
0.000299,2,2,280,2
0.210837,1,10,1218,2
2.106944,1,6,366,1
0.000403,2,2,400,2
0.000331,2,2,400,2
0.017799,1,6,412,2
4.013746,1,6,366,1
9.032017,1,3,186,1
0.529572,1,4,244,1
9.033423,1,3,186,1
9.032815,1,3,186,1
9.032864,1,3,186,1
9.032930,1,3,186,1
9.032306,1,3,186,1
9.032170,1,3,186,1
9.032208,1,3,186,1
9.004528,1,3,186,1
0.000377,2,2,400,2
0.000346,2,2,400,2
0.018357,1,6,412,2
9.029704,1,3,186,1
9.003423,1,3,186,1
0.000449,2,2,400,2
0.000364,2,2,400,2
0.017963,1,6,412,2
0.529791,1,4,244,1
8.935233,1,3,186,1
8.934985,1,3,186,1
8.934942,1,3,186,1
8.934879,1,3,186,1
8.934984,1,3,186,1
8.934746,1,3,186,1
8.934844,1,3,186,1
8.934607,1,3,186,1
8.906539,1,3,186,1
0.000249,2,2,244,2
0.000227,2,2,280,2
0.221879,1,10,1219,2
0.000324,2,2,400,2
0.000284,2,2,400,2
0.017958,1,6,412,2
9.032608,1,3,186,1
9.005007,1,3,186,1
9.004966,1,3,186,1
0.000352,2,2,400,2
0.000353,2,2,400,2
0.017843,1,7,478,2
9.033989,1,3,186,1
9.033969,1,3,186,1
9.034068,1,3,186,1
9.034165,1,3,186,1
9.034103,1,3,186,1
9.034225,1,3,186,1
9.034138,1,3,186,1
9.033345,1,3,186,1
0.529347,1,4,244,1
9.034004,1,3,186,1
9.005638,1,3,186,1
0.000439,2,2,400,2
0.000353,2,2,400,2
0.018080,1,7,478,2
0.000262,2,2,227,2
0.000292,2,2,377,2
280.334625,1,41,8443,2
0.000416,2,2,244,2
0.000349,2,2,280,2
0.209084,1,10,1219,2
0.000356,2,2,400,2
0.000355,2,2,400,2
0.018303,1,7,478,2
3.009614,1,2,124,1
9.004006,1,3,186,1
0.017528,2,2,416,1
9.031011,1,3,186,1
9.008259,1,3,186,1
9.031702,1,3,186,1
9.031675,1,3,186,1
9.031912,1,3,186,1
9.032090,1,3,186,1
0.529424,1,4,244,1
9.031987,1,3,186,1
0.000457,2,2,400,2
0.000331,2,2,400,2
0.018281,1,7,478,2
9.003617,1,3,186,1
1.031081,1,6,366,1
9.002882,1,3,186,1
0.000501,2,2,400,2
0.000309,2,2,400,2
0.018140,1,7,478,2
0.000000,1,1,62,1
0.000231,2,2,244,2
0.000389,2,2,280,2
0.205281,1,10,1219,2
0.000423,2,2,400,2
0.000311,2,2,400,2
0.018189,1,6,412,2
1.030186,1,6,366,1
9.029298,1,3,186,1
9.029800,1,3,186,1
9.029824,1,3,186,1
9.029424,1,3,186,1
9.029853,1,3,186,1
9.030623,1,3,186,1
9.029497,1,3,186,1
9.003230,1,3,186,1
9.032026,1,3,186,1
10.394788,1,3,186,1
0.000530,2,2,400,2
0.000373,2,2,400,2
0.018319,1,6,412,2
55.886883,1,6,368,1
0.000427,2,2,400,2
0.000491,2,2,400,2
0.021210,1,7,478,2
9.031563,1,3,186,1
9.031554,1,3,186,1
9.031546,1,3,186,1
9.031666,1,3,186,1
9.032006,1,3,186,1
0.528843,1,4,244,1
8.931514,1,3,186,1
8.931716,1,3,186,1
8.931298,1,3,186,1
8.903870,1,3,186,1
1.030563,1,6,366,1
8.931515,1,3,186,1
8.903465,1,3,186,1
0.000268,2,2,244,2
0.000380,2,2,280,2
0.210821,1,10,1219,2
0.000470,2,2,256,2
0.000465,2,2,598,2
115.044029,1,10,2334,2
0.000543,2,2,400,2
0.000316,2,2,400,2
0.019542,1,6,412,2
14.146585,1,9,544,1
0.000529,2,2,400,2
0.000299,2,2,400,2
0.018151,1,6,412,2
1.031398,1,6,366,1
9.033673,1,3,186,1
9.034117,1,3,186,1
9.033416,1,3,186,1
9.033439,1,3,186,1
9.033121,1,3,186,1
9.034543,1,3,186,1
9.034565,1,3,186,1
9.005496,1,3,186,1
9.005609,1,3,186,1
3571.535400,1,182,14992,2
9.033410,1,3,186,1
9.033446,1,3,186,1
9.004198,1,3,186,1
0.108580,2,2,400,2
0.000573,2,2,400,2
0.018461,1,6,412,2
0.000403,2,2,244,2
0.000384,2,2,280,2
0.208001,1,10,1219,2
0.000538,2,2,400,2
0.000484,2,2,400,2
0.018275,1,6,412,2
0.245963,2,2,150,2
0.232515,2,2,150,2
0.234131,2,2,150,2
0.234343,2,2,150,2
9.032428,1,3,186,1
9.032160,1,3,186,1
0.000569,2,2,542,2
240.162415,1,35,5787,2
0.529391,1,4,244,1
9.031369,1,3,186,1
9.031593,1,3,186,1
9.031928,1,3,186,1
9.031951,1,3,186,1
9.031284,1,3,186,1
9.003898,1,3,186,1
0.799673,1,10,4037,1
1.031258,1,6,366,1
9.036670,1,3,186,1
9.008595,1,3,186,1
0.000375,2,2,400,2
0.000336,2,2,400,2
0.018234,1,6,412,2
0.000401,2,2,400,2
0.000349,2,2,400,2
0.018212,1,6,412,2
42.048588,1,9,544,1
0.409585,2,2,198,1
1.030786,1,6,366,1
8.930562,1,3,186,1
8.931096,1,3,186,1
8.931480,1,3,186,1
8.932005,1,3,186,1
8.932140,1,3,186,1
8.931993,1,3,186,1
8.931643,1,3,186,1
8.931672,1,3,186,1
8.903543,1,3,186,1
8.903702,1,3,186,1
0.000329,2,2,244,2
0.000314,2,2,280,2
0.290978,1,10,1219,2
8.931529,1,3,186,1
1.031497,1,6,366,1
0.000278,2,2,400,2
0.000380,2,2,400,2
0.018110,1,6,412,2
2.910576,1,8,488,1
9.004630,1,3,186,1
0.000393,2,2,400,2
0.000347,2,2,400,2
0.018537,1,6,412,2
11.540389,1,6,366,1
1.030700,1,6,366,1
9.031270,1,3,186,1
9.030868,1,3,186,1
9.030215,1,3,186,1
9.030370,1,3,186,1
9.032110,1,3,186,1
9.032142,1,3,186,1
9.031880,1,3,186,1
9.004219,1,3,186,1
4.001991,1,6,366,1
0.000367,2,2,400,2
0.000243,2,2,400,2
0.018177,1,6,412,2
3.431639,1,8,488,1
8.843671,1,3,186,1
8.902209,1,3,186,1
0.000251,2,2,244,2
0.000301,2,2,280,2
0.238389,1,10,1219,2
0.000545,2,2,400,2
0.000266,2,2,400,2
0.018308,1,6,412,2
21.069658,1,6,366,1
9.029641,1,3,186,1
9.029633,1,3,186,1
9.029590,1,3,186,1
9.029686,1,3,186,1
9.029685,1,3,186,1
9.029718,1,3,186,1
9.029768,1,3,186,1
0.528259,1,4,244,1
9.029025,1,3,186,1
9.029742,1,3,186,1
9.002222,1,3,186,1
0.000394,2,2,400,2
0.000379,2,2,400,2
0.018177,1,6,412,2
9.033732,1,3,186,1
9.007560,1,3,186,1
0.000473,2,2,400,2
0.000340,2,2,400,2
0.018093,1,6,412,2
0.324413,1,10,1925,1
8.929708,1,3,186,1
8.929246,1,3,186,1
8.929107,1,3,186,1
8.922793,1,3,186,1
0.304930,1,10,1512,1
0.528864,1,4,244,1
8.929515,1,3,186,1
8.929385,1,3,186,1
0.000427,2,2,218,2
0.000343,2,2,400,2
275.681427,1,87,35184,2
240.043381,1,26,2493,2
240.043732,1,26,2493,2
240.043533,1,26,2493,2
240.044052,1,26,2493,2
240.043854,1,26,2493,2
0.186653,1,13,6081,1
8.883354,1,3,186,1
8.901471,1,3,186,1
0.000130,2,2,244,2
0.000371,2,2,280,2
0.354156,1,10,1218,2
0.000315,2,2,400,2
0.000330,2,2,400,2
0.018382,1,6,412,2
0.138958,1,10,1451,1
8.957881,1,3,186,1
3.011718,1,2,124,1
0.000374,2,2,400,2
0.000365,2,2,400,2
0.018176,1,6,412,2
0.256490,1,11,3445,1
9.029868,1,3,186,1
5.113119,1,14,861,1
0.321997,1,10,1908,1
8.981716,1,3,186,1
9.000975,1,3,186,1
81.521576,1,16,4855,1
9.029603,1,3,186,1
0.341784,1,10,1510,1
0.001707,2,2,447,1
0.528762,1,4,244,1
9.016717,1,3,186,1
0.000369,2,2,400,2
0.000303,2,2,400,2
0.018311,1,6,412,2
81.118797,1,11,3337,1
9.027817,1,3,186,1
0.187508,1,13,6077,1
8.984892,1,3,186,1
9.002353,1,3,186,1
1.030129,1,6,366,1
0.118043,2,2,294,1
0.139499,1,10,1448,1
8.901871,1,3,186,1
8.860770,1,3,186,1
0.310853,1,15,2044,2
0.265161,1,16,2649,2
0.233817,1,15,2064,2
0.324939,1,16,2649,2
0.352900,1,16,2677,2
0.438596,1,22,4849,2
0.000404,2,2,400,2
0.000322,2,2,400,2
0.018013,1,6,412,2
0.000282,2,2,244,2
0.000370,2,2,280,2
0.214936,1,10,1219,2
14.352915,1,8,488,1
0.000377,2,2,400,2
0.000356,2,2,400,2
0.018175,1,7,478,2
9.032266,1,3,186,1
0.258502,1,9,2842,1
8.986477,1,3,186,1
9.031926,1,3,186,1
0.141257,1,10,2274,1
8.985881,1,3,186,1
0.158808,1,11,4019,1
8.986060,1,3,186,1
0.068114,1,9,2194,1
9.014972,1,3,186,1
5.019082,1,10,1758,1
9.023610,1,3,186,1
9.032328,1,3,186,1
0.000350,2,2,256,2
0.000339,2,2,598,2
240.057510,1,23,4088,2
1.030057,1,6,366,1
9.030711,1,3,186,1
9.003070,1,3,186,1
0.020097,2,2,334,1
0.000349,2,2,324,1
0.000406,2,2,400,2
0.000357,2,2,400,2
0.017614,1,6,412,2
14.146260,1,8,488,1
0.000366,2,2,400,2
0.000332,2,2,400,2
0.018039,1,6,412,2
0.000143,2,2,244,2
0.000312,2,2,280,2
0.214662,1,10,1219,2
1.030345,1,6,366,1
8.907748,1,3,186,1
8.931053,1,3,186,1
8.930667,1,3,186,1
8.931053,1,3,186,1
8.930616,1,3,186,1
8.930762,1,3,186,1
8.930950,1,3,186,1
8.902702,1,3,186,1
8.902747,1,3,186,1
1.031333,1,6,366,1
9.028790,1,3,186,1
9.001323,1,3,186,1
0.000392,2,2,400,2
0.000317,2,2,400,2
0.018394,1,6,412,2
13.948778,1,8,488,1
0.000378,2,2,400,2
0.000331,2,2,400,2
0.017895,1,6,412,2
1.031170,1,6,366,1
9.032312,1,3,186,1
9.032720,1,3,186,1
9.033357,1,3,186,1
9.033349,1,3,186,1
9.032757,1,3,186,1
9.032726,1,3,186,1
9.033387,1,3,186,1
9.031625,1,3,186,1
9.004123,1,3,186,1
9.004121,1,3,186,1
3.010803,1,2,124,1
0.000302,2,2,400,2
0.000420,2,2,400,2
0.017863,1,7,478,2
8.904776,1,3,186,1
0.000236,2,2,244,2
0.000326,2,2,280,2
0.207835,1,10,1219,2
0.000220,2,2,227,2
0.000330,2,2,377,2
219.437225,1,38,5854,2
0.000400,2,2,400,2
0.000248,2,2,400,2
0.018224,1,6,412,2
9.030975,1,3,186,1
9.030867,1,3,186,1
9.030668,1,3,186,1
0.528649,1,4,244,1
9.030722,1,3,186,1
9.030822,1,3,186,1
9.031004,1,3,186,1
9.030148,1,3,186,1
9.030234,1,3,186,1
9.030166,1,3,186,1
9.030162,1,3,186,1
9.030578,1,3,186,1
9.030672,1,3,186,1
9.003502,1,3,186,1
1.030325,1,6,366,1
9.002696,1,3,186,1
9.002753,1,3,186,1
28.697371,1,6,366,1
0.000281,2,2,400,2
0.000424,2,2,400,2
0.020022,1,7,478,2
9.001937,1,3,186,1
0.019405,2,2,227,2
0.000376,2,2,377,2
115.085495,1,16,4059,2
0.000343,2,2,400,2
0.000372,2,2,400,2
0.018326,1,7,478,2
0.000271,2,2,244,2
0.000326,2,2,280,2
0.201629,1,10,1219,2
8.931111,1,3,186,1
8.931395,1,3,186,1
0.529280,1,4,244,1
8.931682,1,3,186,1
8.931774,1,3,186,1
8.931293,1,3,186,1
8.931217,1,3,186,1
8.931395,1,3,186,1
8.903820,1,3,186,1
9.030615,1,3,186,1
0.000395,2,2,400,2
0.000511,2,2,400,2
0.018343,1,6,412,2
9.002042,1,3,186,1
0.000298,2,2,400,2
0.000288,2,2,400,2
0.017870,1,6,412,2
0.304359,1,10,1916,1
9.030849,1,3,186,1
9.030477,1,3,186,1
0.526866,1,4,244,1
9.028816,1,3,186,1
0.325155,1,10,1510,1
9.030561,1,3,186,1
9.030371,1,3,186,1
9.030390,1,3,186,1
9.030387,1,3,186,1
9.024177,1,3,186,1
0.188889,1,14,6134,1
8.984322,1,3,186,1
9.003148,1,3,186,1
0.138935,1,10,1446,1
8.857623,1,3,186,1
0.000348,2,2,400,2
0.000361,2,2,400,2
0.018044,1,7,478,2
0.000375,2,2,244,2
0.000225,2,2,280,2
0.204221,1,10,1219,2
2.911273,1,2,124,1
0.000535,2,2,400,2
0.000447,2,2,400,2
0.018248,1,6,412,2
4.561733,1,8,488,1
0.000012,1,2,132,2
0.236164,1,11,3491,1
8.989049,1,3,186,1
9.036680,1,3,186,1
9.035723,1,3,186,1
62.138752,1,8,1261,1
9.035556,1,3,186,1
9.034993,1,3,186,1
9.035509,1,3,186,1
9.035090,1,3,186,1
9.006658,1,3,186,1
1.029992,1,6,366,1
0.000361,2,2,400,2
0.000379,2,2,400,2
0.018706,1,7,478,2
9.034952,1,3,186,1
1.906277,1,6,366,1
0.324353,1,10,1915,1
8.996670,1,3,186,1
8.996609,1,3,186,1
0.000331,2,2,400,2
0.000375,2,2,400,2
0.017877,1,6,412,2
0.000329,2,2,244,2
0.000260,2,2,280,2
0.235930,1,10,1219,2
0.326564,1,10,1315,1
9.031943,1,3,186,1
9.031771,1,3,186,1
9.031923,1,3,186,1
9.024522,1,3,186,1
0.221701,2,2,316,1
9.031812,1,3,186,1
9.031309,1,3,186,1
6.332909,1,16,6746,1
9.014903,1,3,186,1
9.015017,1,3,186,1
9.015017,1,3,186,1
9.004070,1,3,186,1
0.220248,2,2,390,1
0.019505,2,2,460,1
0.002343,2,2,519,1
0.000521,2,2,604,1
0.015079,2,2,289,1
0.000455,2,2,400,2
0.000423,2,2,400,2
0.017978,1,6,412,2
2555.658936,2,19,1710,2
62.436138,1,9,3301,1
9.004983,1,3,186,1
62.435009,1,32,19844,1
8.996822,1,3,186,1
62.427025,1,12,2399,1
8.996721,1,3,186,1
67.427574,1,15,4066,1
8.996618,1,3,186,1
0.557504,1,9,1324,1
9.020550,1,3,186,1
0.020645,2,2,418,1
0.313718,2,2,619,1
0.000304,2,2,400,2
0.000249,2,2,400,2
0.018240,1,7,478,2
60.107380,1,8,1457,1
9.029463,1,3,186,1
0.125539,1,8,1453,1
9.029574,1,3,186,1
0.054837,1,8,1358,1
9.011805,1,3,186,1
8.991126,1,3,186,1
8.991124,1,3,186,1
8.991133,1,3,186,1
9.028896,1,3,186,1
9.029853,1,3,186,1
0.000396,2,2,400,2
0.000271,2,2,400,2
0.018472,1,6,412,2
0.529032,1,4,244,1
9.029681,1,3,186,1
9.029678,1,3,186,1
9.029679,1,3,186,1
9.002246,1,3,186,1
9.002328,1,3,186,1
0.000426,2,2,244,2
0.000379,2,2,280,2
0.205785,1,10,1219,2
8.929444,1,3,186,1
0.232993,2,2,150,2
0.233336,2,2,150,2
0.234080,2,2,150,2
0.233708,2,2,150,2
0.000371,2,2,542,2
240.150726,1,37,5886,2
58.500504,1,29,4787,1
8.903127,1,3,186,1
0.000399,2,2,400,2
0.000353,2,2,400,2
0.017831,1,6,412,2
0.000393,2,2,400,2
0.000304,2,2,400,2
0.018351,1,6,412,2
40.016926,1,19,4830,1
41.378464,1,18,4310,1
154.032684,1,9,544,1
9.028669,1,3,186,1
9.006079,1,3,186,1
9.006113,1,3,186,1
9.028713,1,3,186,1
9.028878,1,3,186,1
9.028770,1,3,186,1
0.528765,1,4,244,1
9.028942,1,3,186,1
9.028865,1,3,186,1
9.028957,1,3,186,1
9.029065,1,3,186,1
9.001585,1,3,186,1
9.001576,1,3,186,1
1.030820,1,6,366,1
18.519398,1,50,35658,1
9.023048,1,3,186,1
0.000445,2,2,375,1
2321.967041,2,27,2430,2
1.051469,1,6,366,1
0.981671,1,6,366,1
0.000315,2,2,400,2
0.000437,2,2,400,2
0.019035,1,6,412,2
11.798419,1,8,1906,1
8.995008,1,3,186,1
8.995129,1,3,186,1
0.028816,2,2,249,1
0.056325,2,2,296,1
0.010033,2,2,485,1
0.019600,2,2,438,1
0.000283,2,2,244,2
0.000367,2,2,280,2
0.194820,1,10,1219,2
0.000365,2,2,400,2
0.000246,2,2,400,2
0.018261,1,6,412,2
9.030566,1,3,186,1
9.030553,1,3,186,1
9.030518,1,3,186,1
9.030462,1,3,186,1
9.030352,1,3,186,1
9.030402,1,3,186,1
9.030403,1,3,186,1
9.030317,1,3,186,1
9.030308,1,3,186,1
9.030223,1,3,186,1
9.030460,1,3,186,1
9.029532,1,3,186,1
9.029526,1,3,186,1
9.030934,1,3,186,1
9.030858,1,3,186,1
1.030503,1,6,366,1
68.881020,1,11,1099,1
9.001482,1,3,186,1
0.000414,2,2,400,2
0.000434,2,2,400,2
0.018457,1,7,478,2
9.032441,1,3,186,1
0.000498,2,2,433,1
0.000311,2,2,400,2
0.000402,2,2,400,2
0.019364,1,7,478,2
0.000215,2,2,244,2
0.000324,2,2,280,2
0.210847,1,10,1218,2
1.032614,1,6,366,1
9.033352,1,3,186,1
9.033598,1,3,186,1
9.033596,1,3,186,1
9.033287,1,3,186,1
9.033276,1,3,186,1
9.032070,1,3,186,1
9.032135,1,3,186,1
9.032090,1,3,186,1
9.004714,1,3,186,1
1.030419,1,6,366,1
8.905962,1,3,186,1
8.905972,1,3,186,1
0.000393,2,2,400,2
0.000307,2,2,400,2
0.018519,1,7,478,2
8.904038,1,3,186,1
0.154126,2,2,357,1
0.000359,2,2,400,2
0.000221,2,2,400,2
0.017788,1,6,412,2
9.031158,1,3,186,1
9.030820,1,3,186,1
0.529217,1,4,244,1
9.030465,1,3,186,1
9.030498,1,3,186,1
9.030933,1,3,186,1
9.030906,1,3,186,1
9.030912,1,3,186,1
9.002374,1,3,186,1
0.000183,2,2,225,2
0.000180,2,2,225,2
0.035837,2,2,340,2
0.178407,1,18,7203,2
0.000222,2,2,340,2
0.257174,1,24,6915,2
0.000329,2,2,225,2
0.000185,2,2,225,2
0.000317,2,2,340,2
0.207207,1,20,7347,2
0.000434,2,2,400,2
0.000328,2,2,400,2
0.018816,1,7,478,2
9.003001,1,3,186,1
0.000221,2,2,244,2
0.000304,2,2,280,2
0.212845,1,10,1218,2
9.005997,1,3,186,1
0.000489,2,2,400,2
0.000269,2,2,400,2
0.018091,1,6,412,2
217.050476,1,38,5960,2
9.030510,1,3,186,1
0.529498,1,4,244,1
9.030825,1,3,186,1
9.030758,1,3,186,1
9.002637,1,3,186,1
9.002605,1,3,186,1
9.002770,1,3,186,1
9.031097,1,3,186,1
9.031083,1,3,186,1
9.031054,1,3,186,1
9.030999,1,3,186,1
9.030879,1,3,186,1
9.030905,1,3,186,1
9.030905,1,3,186,1
0.000390,2,2,400,2
0.000285,2,2,400,2
0.018430,1,6,412,2
8.615049,1,10,1277,1
9.002153,1,3,186,1
0.000352,2,2,218,1
0.135339,2,2,400,1
0.528372,1,4,244,1
10.204486,1,13,3096,1
8.977751,1,3,186,1
8.977848,1,3,186,1
0.033403,2,2,345,1
0.020664,2,2,241,1
0.253585,1,15,2044,2
0.321207,1,16,2649,2
0.250234,1,15,2064,2
0.280366,1,16,2677,2
0.265813,1,16,2649,2
0.361862,1,16,2677,2
0.000410,2,2,400,2
0.000408,2,2,400,2
0.018219,1,6,412,2
0.000317,2,2,244,2
0.000344,2,2,280,2
0.210503,1,10,1219,2
9.031635,1,3,186,1
8.930587,1,3,186,1
8.930510,1,3,186,1
8.930129,1,3,186,1
8.930254,1,3,186,1
8.930299,1,3,186,1
8.930292,1,3,186,1
8.930154,1,3,186,1
8.930184,1,3,186,1
1.030860,1,6,366,1
8.903276,1,3,186,1
8.903298,1,3,186,1
0.000299,2,2,400,2
0.000363,2,2,400,2
0.018292,1,6,412,2
8.933847,1,3,186,1
9.004371,1,3,186,1
0.000650,2,2,400,2
0.000307,2,2,400,2
0.017783,1,6,412,2
40.339306,1,8,1101,1
9.030856,1,3,186,1
9.030828,1,3,186,1
9.030875,1,3,186,1
9.030841,1,3,186,1
9.030838,1,3,186,1
9.030392,1,3,186,1
9.030519,1,3,186,1
9.030510,1,3,186,1
9.003768,1,3,186,1
9.030967,1,3,186,1
9.030908,1,3,186,1
0.000367,2,2,400,2
0.000306,2,2,400,2
0.018593,1,7,478,2
0.000269,2,2,244,2
0.000370,2,2,280,2
0.220911,1,10,1219,2
0.528870,1,4,244,1
9.001388,1,3,186,1
3.010002,1,2,124,1
0.000380,2,2,400,2
0.000432,2,2,400,2
0.018174,1,6,412,2
9.032502,1,3,186,1
9.029517,1,3,186,1
9.029923,1,3,186,1
9.029926,1,3,186,1
9.029936,1,3,186,1
9.030093,1,3,186,1
9.003137,1,3,186,1
9.030135,1,3,186,1
9.030132,1,3,186,1
0.000412,2,2,400,2
0.000304,2,2,400,2
0.018052,1,6,412,2
0.529538,1,4,244,1
9.029376,1,3,186,1
9.001800,1,3,186,1
0.009981,2,2,334,1
0.019613,2,2,324,1
0.000429,2,2,400,2
0.000370,2,2,400,2
0.018204,1,6,412,2
0.000246,2,2,244,2
0.000237,2,2,280,2
0.220506,1,10,1219,2
9.856052,1,3,186,1
9.815858,1,213,169738,1
9.758297,1,3,186,1
9.761441,1,3,186,1
9.741889,1,3,186,1
0.000387,2,2,400,2
0.000296,2,2,400,2
0.018967,1,7,478,2
9.268336,1,3,186,1
9.171172,1,3,186,1
9.328026,1,184,168038,1
8.984762,1,3,186,1
8.987882,1,3,186,1
8.936974,1,3,186,1
7.720977,1,3,186,1
1.750617,1,4,244,1
2226.066895,2,15,1350,2
8.890033,1,3,186,1
8.886813,1,3,186,1
0.000363,2,2,400,2
0.000341,2,2,400,2
0.017874,1,6,412,2
0.000245,2,2,227,2
0.000306,2,2,377,2
115.086250,1,16,4059,2
0.000324,2,2,400,2
0.000430,2,2,400,2
0.018831,1,6,412,2
1.030397,1,6,366,1
9.028679,1,3,186,1
9.028782,1,3,186,1
9.028798,1,3,186,1
9.028801,1,3,186,1
9.028818,1,3,186,1
9.028310,1,3,186,1
9.028456,1,3,186,1
0.306309,1,10,1916,1
9.000755,1,3,186,1
9.000859,1,3,186,1
0.000457,2,2,244,2
0.000331,2,2,280,2
0.217363,1,10,1219,2
9.028803,1,3,186,1
9.030400,1,3,186,1
0.000350,2,2,400,2
0.000455,2,2,400,2
0.017798,1,6,412,2
1.031103,1,6,366,1
0.341456,1,10,1510,1
8.889935,1,3,186,1
0.000383,2,2,470,1
0.000429,2,2,285,2
0.000385,2,2,219,2
1800.148560,4,2,120,2
1806.119019,2,16,1440,2
0.000382,2,2,400,2
0.000378,2,2,400,2
0.024162,1,7,478,2
1.030073,1,6,366,1
0.186760,1,13,6077,1
9.005905,1,3,186,1
8.982635,1,3,186,1
0.138865,1,10,1448,1
8.982877,1,3,186,1
0.237300,1,11,3439,1
8.983290,1,3,186,1
9.028371,1,3,186,1
9.029413,1,3,186,1
9.001653,1,3,186,1
9.001643,1,3,186,1
9.028675,1,3,186,1
1.031022,1,6,366,1
0.306771,1,10,1927,1
9.001523,1,3,186,1
0.000267,2,2,210,2
0.000236,2,2,210,2
0.000330,2,2,400,2
0.000274,2,2,400,2
0.017885,1,6,412,2
0.000283,2,2,244,2
0.000294,2,2,280,2
0.217990,1,10,1219,2
3.010364,1,2,124,1
3501.266113,2,24,2160,2
0.000346,2,2,400,2
0.000358,2,2,400,2
0.018407,1,7,478,2
8.933797,1,3,186,1
8.934698,1,3,186,1
8.934408,1,3,186,1
8.935320,1,3,186,1
8.934756,1,3,186,1
8.934862,1,3,186,1
8.907397,1,3,186,1
8.934299,1,3,186,1
0.528331,1,4,244,1
8.905611,1,3,186,1
8.905717,1,3,186,1
8.933494,1,3,186,1
0.000432,2,2,400,2
0.000308,2,2,400,2
0.018369,1,7,478,2
0.000340,2,2,327,2
0.000207,2,2,300,2
0.000248,2,2,223,2
0.000169,2,2,223,2
0.035867,2,2,290,2
0.099134,1,10,1121,2
0.000471,2,2,400,2
0.000301,2,2,400,2
0.017981,1,6,412,2
0.000252,2,2,244,2
0.000323,2,2,280,2
0.223764,1,10,1219,2
94.732483,1,216,169578,1
1.007741,1,6,366,1
9.031772,1,3,186,1
9.032002,1,3,186,1
9.031227,1,3,186,1
9.032033,1,3,186,1
9.032039,1,3,186,1
9.032036,1,3,186,1
9.004368,1,3,186,1
9.031449,1,3,186,1
9.197915,1,3,186,1
9.002211,1,3,186,1
0.000310,2,2,400,2
0.000340,2,2,400,2
0.018030,1,7,478,2
0.000496,2,2,400,2
0.000314,2,2,400,2
0.018529,1,6,412,2
9.034177,1,3,186,1
9.032440,1,3,186,1
0.529599,1,4,244,1
9.033020,1,3,186,1
9.033013,1,3,186,1
9.033006,1,3,186,1
9.032995,1,3,186,1
9.032950,1,3,186,1
9.032912,1,3,186,1
9.032264,1,3,186,1
9.005269,1,3,186,1
